254289,8443,366,309
15616,26,129,92
1257169,75023,882,11988
39638,246,2,25
35272,299,43,366
4789657,59921,1247,3796
79717,2793,96,298
296325,14903,555,1540
362844,30831,140,5376
293148,1315,1597,1094
999381,11123,784,2211
840615,9275,820,850
138512,5910,778,930
3735099,247833,3871,24307
162699,471,511,1287
1943149,71749,1593,9973
86655,3896,96,511
130074,4776,73,374
140404,9708,45,440
33686,200,33,133
97595,4829,200,648
1155840,48018,916,2990
142282,9672,111,509
384135,7137,240,645
12924,944,7,77
18082737,359392,64933,0
68044,11632,30,634
591039,26543,585,3046
112174,499,5,41
88087,4447,96,800
141997,2399,111,568
113565,7870,37,569
2162054,45015,917,7757
5997736,366401,22885,39626
99739,683,35,78
4489199,34622,7120,12812
395376,7594,428,1053
142583,2577,334,1398
47399,245,4,30
107072,335,6,34
63124,1481,6,148
14327,500,3,43
630887,8478,164,587
152008,316,63,272
172466,6592,234,590
257919,8634,179,1079
79920,5028,72,630
187405,2912,98,417
219423,3294,56,495
2846092,152496,1645,8941
50981,3376,42,330
8002631,672775,52253,128771
707295,3286,808,1274
200657,15624,96,1260
446140,10480,638,1090
27935,1361,22,206
1463155,90329,2104,14662
69693,1987,328,757
703033,30469,762,3693
146782,637,52,65
2036524,36292,1486,4335
3058570,116464,8998,7885
225692,7364,128,467
190020,2761,82,415
2047674,45956,823,3534
105494,2272,52,303
650478,43748,678,9616
507320,42844,553,4567
59733,3195,15,228
82625,15128,64,2344
232764,9435,138,2092
179986,1016,13,141
916980,25042,1009,4799
146236,188,50,95
197056,15810,265,3230
529834,6842,266,3055
1119164,44538,736,3150
213446,8965,146,829
287267,17652,277,2029
762446,37871,340,3578
4047407,93363,10688,19783
2970992,212293,1089,17391
519986,21285,485,1597
286237,14805,159,1294
1584633,36839,1191,4421
1825387,81519,1065,4470
1072359,41380,1225,3903
1355374,44935,1047,2096
1423205,6017,1724,2817
255271,5630,797,653
248158,11312,378,1169
51357,7892,44,1633
24817,22,1,101
217417,20907,35,1584
16405,0,0,0
3306664,11439,488,1748
123746,1238,99,91
12912064,422911,8965,21513
679543,29584,872,2118
152026,4878,350,695
68332,2777,41,193
1553895,58282,788,4556
2120100,82510,1997,4192
804340,73825,461,4530
35011,1262,62,421
66685,5936,21,311
83119,1695,66,235
365116,26710,392,2476
961827,24567,961,2753
100016,6696,78,679
67156,182,7,94
1496784,61212,1247,6124
305803,9581,216,995
105350,2208,48,125
100118,3156,466,429
26481,215,29,81
205498,12930,209,2479
30846,453,17,435
59135,1604,36,183
403747,1586,298,767
292661,4704,187,632
103179,169,5,81
95741,4749,20,487
1596548,37556,1144,6731
94842,5011,69,438
536693,20794,419,3367
43252,7930,20,826
20931,302,4,79
18089,1157,13,124
265660,14984,164,1378
52941,1719,38,319
1136677,21584,1318,8985
209132,1608,83,250
1667035,58956,1989,5079
355558,26495,181,2266
3794392,70200,4587,9142
235474,501,799,724
250559,4073,200,1361
1085106,30373,660,5581
986576,26725,759,1124
48585,235,14,116
3304860,111619,1664,8363
26054,1607,44,145
232082,632,22,0
556461,27542,295,2967
593522,27950,283,3416
70553,2846,96,554
18614,146,10,17
40511,2814,26,259
1243,4,1,0
2557131,105292,4152,21600
5189928,249525,188836,101387
888666,13331,4298,2607
10944706,333571,22694,31875
1367572,69585,869,11670
958557,4449,1946,8408
124361,3239,206,393
428150,14225,606,2341
794350,36062,694,4684
184418,11561,475,1415
866712,13740,1420,2204
883661,8850,833,1123
2301798,111571,2980,6153
1913379,129744,4313,15172
697423,3303,351,0
3308652,61918,6168,19388
22200,258,20,66
142517,9381,134,1429
430772,20614,230,3756
494594,1757,222,1573
923246,2159,843,2324
630274,33856,457,2187
1715898,96479,1271,8973
300654,5195,592,942
722288,6019,2162,1957
78909,3690,151,667
1611838,26492,4288,6514
402819,4174,407,462
1318301,14943,1079,1724
643106,52876,365,6094
203117,10897,460,2545
649911,25885,908,3164
351832,11518,288,1193
1101135,4655,201,558
34240,1898,25,166
4175780,361052,6677,23243
63612,5203,250,2322
569448,12799,2209,1899
48720,713,9,67
2554293,164754,1597,18934
1968311,86214,910,21538
292896,12609,207,1940
104520,2039,23,260
37261,803,61,238
83906,422,189,1149
2373665,277868,1006,24267
3150095,131981,1512,9159
668186,21171,1443,2311
225785,6143,127,537
2856877,62776,1268,1500
382515,1132,659,1094
47906,358,58,438
174974,4721,100,542
2497096,72029,621,5921
135116,12924,125,809
385798,20113,476,1232
195492,4244,182,289
362611,7037,1853,1573
36900,2091,74,452
126103,15926,53,809
722624,35824,730,4923
1560465,74611,1997,3552
46311,288,8,22
1570276,48988,338,2222
31651,1532,24,126
852121,65212,911,6799
717404,23900,442,3329
2237810,23184,4577,6973
13501685,1013883,11581,157635
1733474,108832,1883,10698
1275738,37495,503,3601
885969,9772,849,730
674348,26026,547,2342
207054,19325,176,1870
871707,59110,427,4096
558989,56452,203,4159
394417,15786,590,2065
251942,14093,215,1817
332898,16175,614,1378
95229,3135,108,318
175751,1877,42,140
286065,8837,406,315
1380990,79919,966,12703
32853,734,7,78
174170,11310,54,498
432275,32794,160,4534
1880966,37115,1235,4211
1088163,12106,868,1789
139123,617,7,37
104556,4391,110,597
138958,1227,15,107
168664,474,8,51
164771,6633,853,1041
4272775,259507,4137,19035
216512,12440,142,574
397771,1332,1630,1099
2142941,75361,1696,8481
3395,180,0,7
59450,398,63,158
1213663,49377,937,3003
106825,4806,106,785
107323,4761,35,560
408785,7205,244,526
285667,9023,184,888
130634,8583,40,646
19707391,381919,69465,0
735378,9978,179,709
153943,2616,114,518
648076,28204,626,3133
157761,7910,280,863
51836,271,5,32
36948,63,2,0
2333102,46801,954,5702
16376,26,131,93
6109026,369963,23207,38850
436715,8099,447,1094
4633101,35111,7231,12823
220338,3158,108,336
83980,2119,351,620
36595,208,34,117
58686,3683,45,387
251788,3553,64,346
184224,6830,243,451
110540,726,38,49
310826,21111,155,1693
34972,2008,19,83
89617,5362,76,668
731197,3447,835,1199
454794,10554,644,1001
145407,2615,355,1251
8347038,687381,54352,130106
3037052,157883,1779,9107
72981,10156,32,890
256804,7823,141,366
32639,1471,23,216
52752,2410,37,201
213404,833,68,53
1513874,92549,2175,14951
868741,35004,945,3755
116960,17372,78,2583
118637,2486,60,136
67327,1513,6,112
2259149,38699,1573,4566
266816,10184,189,828
662501,44331,685,6640
3501124,123557,9636,8211
2156550,47051,849,3314
251472,9892,145,2160
158271,320,63,139
207227,2918,84,344
207999,16425,273,2529
3331,373,3,55
943474,25418,1031,4786
323710,18879,303,1618
314127,15315,178,1029
804842,39315,352,3744
86098,6848,30,275
1261482,47349,798,3205
4484393,98828,11533,20901
69148,3526,16,229
3122153,218697,1141,17755
549702,21980,505,1567
1771274,109494,3629,20727
56164,8211,55,1421
182568,1032,13,119
1434594,46448,1080,2004
1232902,44449,1357,4118
298514,12411,436,1001
1644821,37539,1218,4278
171358,5130,376,561
14598,1432,6,140
291410,6117,832,600
168645,205,56,3
533397,43681,569,3593
87279,3197,49,179
1521364,6246,1804,2885
123053,2293,55,110
252615,22516,48,1643
25211,22,1,0
1726470,60575,875,4609
125255,1247,100,68
13686054,432783,9367,21853
15598,141,0,29
711888,30520,903,2137
927856,79631,505,3930
2141691,74997,1641,5891
77053,2007,50,236
3447192,12246,535,1743
382354,27393,395,1988
88447,1774,67,176
1640353,38242,1160,6931
2227312,85408,2060,4287
345495,10170,230,872
3411,61,0,11
1016805,25299,998,2705
428075,28530,189,2291
238220,504,807,658
217735,13284,218,2483
102334,3245,471,407
100731,5210,71,302
703133,28349,659,3316
436907,7696,346,629
50478,1149,260,533
3316413,179081,3978,30850
4443002,151423,9287,31293
56551,1073,354,761
1304884,7306,1249,5175
973059,78245,1831,12621
417741,7268,655,940
1431367,41867,1817,3875
6987691,279751,271351,85949
8795,202,60,69
786180,19278,1208,3328
547337,31942,655,3183
1213185,16818,5553,2636
15906520,415114,29669,31425
2278284,138872,7077,11177
1826347,82533,1336,12968
396308,15974,594,2890
86898,764,74,170
16506,448,30,53
5551,103,114,53
1266616,11561,1233,1073
488750,5814,209,1224
818526,3466,443,0
970111,39892,1088,3914
2583811,119607,3847,4893
596689,24701,357,4613
4008289,68589,7090,18636
152090,1429,37,84
1131278,51617,847,2744
1096173,2829,1124,2891
422209,6278,868,1229
279650,11294,195,1225
88402,616,242,397
21973,42,90,65
2119463,111703,1617,7842
516614,4888,558,428
854361,60258,471,6764
273138,13902,653,1632
890996,7244,2783,1583
56967,2541,47,196
1805157,28561,4766,4995
104488,6778,501,3069
408663,12463,388,1423
879197,34415,1185,3837
1514361,16325,1138,1964
178179,10352,184,1331
357897,11347,311,3867
307285,2597,113,157
1455471,5633,252,695
104945,4279,212,760
4485662,377360,7406,18987
189062,723,120,69
299462,6992,166,489
70889,253,1,15
46266,1900,31,133
45303,2415,98,530
748105,15750,2544,2154
312833,13234,214,1643
26002,503,72,175
782543,14647,1489,0
348985,25763,267,2387
2109838,89462,972,17024
749633,22525,1666,2550
161495,18227,73,907
3111683,303621,1257,25994
2699490,170737,1658,15830
157482,14411,138,840
251950,5933,131,495
3556295,142856,1698,7679
243329,4835,216,281
417647,1229,674,982
516012,23754,610,1191
390932,7406,1882,1059
3297192,71169,1412,1681
2686196,75577,658,4981
1848866,83261,2229,3681
1867067,54231,389,1996
44921,880,72,263
753615,24686,454,3424
974932,70591,1035,7140
740222,27889,603,2140
934171,62221,447,3356
2307502,23662,4652,7508
2082064,117087,2093,11438
794778,38086,804,4038
6104,74,0,5
269710,14871,223,1352
63122,89,2,0
15035822,1056548,12656,161642
115658,4699,120,448
626024,60539,222,3494
1356350,38938,519,3713
50473,376,59,441
362788,17129,657,1411
437070,16927,643,2226
89671,443,212,1259
49107,315,10,18
196102,4195,140,526
112509,3525,120,262
1459882,83321,1017,13144
321565,16772,185,559
200973,12480,60,463
4069,214,0,6
74158,461,98,167
186262,7257,906,959
478859,33925,180,4660
919912,10138,872,776
1112947,12288,881,1733
2059052,39610,1328,4516
306432,9181,424,332
4719714,268428,4356,19587
197295,1989,45,153
12396,39,0,5
120675,5164,114,857
2291406,78078,1776,8720
140678,9064,43,174
16752,26,131,69
1274795,50759,967,3130
153118,1344,15,118
458189,1347,1640,1129
166374,475,515,753
4471,23,0,2
158834,6712,41,580
238057,594,10,54
832765,11049,191,853
456311,8339,460,1119
437333,7274,248,524
154997,673,9,36
51737,862,10,78
690445,29547,668,2286
174807,2959,120,578
102322,5653,78,547
2425974,47999,983,5907
5619,237,1,22
192089,7006,245,456
65192,3938,52,200
276105,3623,66,354
445518,27190,262,1749
38720,218,34,131
203736,3684,52,192
4744488,35529,7328,13000
137441,18498,82,2213
107756,12140,47,807
94481,2268,378,641
6195810,372700,23509,39002
754790,3615,862,1264
146466,2621,360,1263
276034,13739,449,1039
3192269,162414,1918,9412
1555218,94238,2226,12202
8665083,700870,56487,134318
994795,38506,1095,4208
215449,2973,86,351
282005,1028,84,60
123721,766,40,55
8795,119,3,13
673243,44892,689,6739
297168,8603,166,390
214806,16803,284,2588
57920,303,5,33
264265,10187,151,1747
43650,2344,23,90
131490,2717,68,176
7195,11,0,2
70403,1536,7,120
348812,19836,311,1650
848558,40760,370,3902
3908558,130883,10147,8631
2422328,40269,1631,4766
163494,332,64,124
4801175,103058,12067,21660
2243743,47968,872,3543
36250,1566,23,182
355704,16412,198,1085
4108,421,4,45
966001,25724,1046,4802
1353041,49056,840,3295
26232,1968,14,133
184273,1043,14,107
76413,3777,19,274
284397,23482,56,1674
344944,13305,477,1083
459829,10606,649,1018
106586,3605,54,210
1887547,113729,3803,21940
3245570,223798,1184,18159
572561,22532,517,1566
108087,7804,39,285
1325192,46180,1416,4241
1476142,47281,1115,2080
324599,6496,859,635
191060,5387,408,563
1595643,6453,1859,2927
1692235,38125,1245,4421
1017138,83346,544,4069
2631028,84169,1975,6570
549720,44225,575,3578
109254,4296,75,239
2364524,350518,2301,38696
2156199,165263,2742,12872
99061,10935,66,569
20565649,1478119,46477,501435
478974,4858,1537,1555
113312,663,2059,936
391903,971,75,153
2012877,46829,1475,5161
1461691,22521,1309,1853
425398,12705,302,465
1525824,124315,445,28875
769883,20793,405,3065
56807,1037,877,510
1319154,42524,1225,4875
187003,5571,282,2332
227795,3588,724,1553
31919,3065,54,242
304781,15511,2159,2161
644242,5823,422,2986
68627,868,228,390
223455,9485,50,480
178675,627,1012,526
990106,33409,837,7726
63764,11682,89,1973
141058,2067,790,1823
312940,34381,282,2698
741687,41763,2409,9999
10869,167,2,30
105017,7451,73,644
128415,1576,63,125
104645,4101,80,279
3549055,185883,4266,32236
44193,2668,80,178
79301,306,197,112
17445,197,17,99
223592,7906,183,1349
8961,30,88,0
4763854,159547,9879,32772
1622730,8312,1457,5682
30899,1124,102,245
1093377,83465,2077,9997
1382327,12277,2365,1977
521816,8422,777,1041
25453,104,52,55
866903,20155,1336,3554
103590,876,82,197
1587575,44221,2057,4065
9155,278,22,57
7611822,288996,293883,93201
695844,36905,803,3488
344758,1593,66,254
455624,17129,678,3020
1273718,17446,5777,2742
32867,59,119,92
241868,120,33,68
44906,5138,78,464
696564,6750,298,1007
2372757,141479,7634,11593
19496639,464107,33974,34684
216743,1706,47,115
1389767,12413,1323,1144
219669,7131,103,337
1917979,85528,1401,13253
839473,3497,465,0
22413,1686,21,14
1022750,40957,1146,4086
3031,34,2,4
140681,2296,186,472
134239,846,309,569
2755100,124274,4068,5135
640425,25614,388,4776
69131,244,15,123
1456100,60356,1018,3252
471036,6911,943,1316
1137938,2928,1170,2994
115951,7163,568,3282
4167511,70131,7297,19103
2328,22,0,2
372931,11678,321,3955
1032913,8083,3008,1724
2258595,116427,1703,8218
318102,12145,220,1331
160225,2408,36,262
1002805,63946,480,7116
566996,5111,585,474
297151,14891,704,1352
240137,12298,554,2044
432877,12894,414,1461
